IP,Time,URL,Staus
10.131.0.1/537,16/Dec/2017:16:21:21,GET /sign.php HTTP/1.1,200
10.128.2.1/9683,16/Dec/2017:16:21:38,GET /action.php HTTP/1.0,302
10.131.0.1/3871,16/Dec/2017:16:21:38,POST /action.php HTTP/1.1,302
10.128.2.1/1202,16/Dec/2017:16:21:40,GET /login.php HTTP/1.1,200
10.128.2.1/1029,16/Dec/2017:16:21:47,GET / HTTP/1.1,302
10.128.2.1/1926,16/Dec/2017:16:21:47,GET /login.php HTTP/1.1,200
10.128.2.1/9373,16/Dec/2017:16:21:52,POST /process.php HTTP/1.1,302
10.128.2.1/6068,16/Dec/2017:16:21:53,GET /contest.php HTTP/1.1,200
10.128.2.1/4439,16/Dec/2017:16:21:53,GET /js/vendor/moment.min.js HTTP/1.1,200
10.130.2.1/5979,16/Dec/2017:16:22:02,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.130.2.1/9317,16/Dec/2017:16:22:08,GET /details.php?id=41 HTTP/1.1,200
10.130.2.1/2388,16/Dec/2017:16:22:16,GET /compiler.php HTTP/1.1,200
10.130.2.1/8665,16/Dec/2017:16:22:32,GET /logout.php HTTP/1.1,302
10.131.0.1/8936,16/Dec/2017:16:22:32,GET /logout.php HTTP/1.0,302
10.130.2.1/2731,16/Dec/2017:16:22:32,GET /login.php HTTP/1.1,200
10.130.2.1/2946,16/Dec/2017:16:22:36,GET /home.php HTTP/1.1,302
10.128.2.1/9698,16/Dec/2017:16:22:36,GET /login.php HTTP/1.1,200
10.130.2.1/9388,16/Dec/2017:16:23:57,GET /login.php HTTP/1.1,200
10.131.0.1/2898,16/Dec/2017:16:31:06,GET /home.php HTTP/1.1,302
10.131.0.1/4215,16/Dec/2017:16:31:06,GET /login.php HTTP/1.1,200
10.131.0.1/1301,16/Dec/2017:16:31:09,GET /img/ruet.png HTTP/1.1,200
10.131.0.1/5380,16/Dec/2017:16:52:50,GET / HTTP/1.1,302
10.128.2.1/6104,16/Dec/2017:16:52:51,GET /login.php HTTP/1.1,200
10.128.2.1/9733,16/Dec/2017:16:52:53,GET /css/bootstrap.min.css HTTP/1.1,200
10.130.2.1/7351,16/Dec/2017:16:52:53,GET /css/normalize.css HTTP/1.1,200
10.130.2.1/1991,16/Dec/2017:16:52:54,GET /css/style.css HTTP/1.1,200
10.131.0.1/3330,16/Dec/2017:16:52:55,GET /css/font-awesome.min.css HTTP/1.1,200
10.130.2.1/5110,16/Dec/2017:16:52:55,GET /css/main.css HTTP/1.1,200
10.128.2.1/9463,16/Dec/2017:17:04:23,GET /login.php HTTP/1.1,200
10.128.2.1/2034,16/Dec/2017:17:04:25,GET /home.php HTTP/1.1,302
10.131.0.1/9648,16/Dec/2017:17:04:25,GET /login.php HTTP/1.1,200
10.131.0.1/5655,16/Dec/2017:17:05:00,GET /login.php HTTP/1.1,200
10.128.2.1/6236,16/Dec/2017:18:03:40,GET /home.php HTTP/1.1,302
10.130.2.1/9303,16/Dec/2017:18:03:43,GET /home.php HTTP/1.1,302
10.130.2.1/6339,16/Dec/2017:18:03:44,GET /login.php HTTP/1.1,200
10.130.2.1/5843,16/Dec/2017:18:03:45,GET /css/bootstrap.min.css HTTP/1.1,200
10.131.0.1/8926,16/Dec/2017:18:03:45,GET /css/font-awesome.min.css HTTP/1.1,200
10.131.0.1/9844,16/Dec/2017:18:03:46,GET /css/normalize.css HTTP/1.1,200
10.128.2.1/6000,16/Dec/2017:18:03:48,GET /css/main.css HTTP/1.1,200
10.131.0.1/1585,16/Dec/2017:18:03:48,GET /css/style.css HTTP/1.1,200
10.130.2.1/4246,16/Dec/2017:18:03:48,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/4972,16/Dec/2017:18:03:52,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.131.0.1/3102,16/Dec/2017:18:03:53,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.130.2.1/5117,16/Dec/2017:18:04:09,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.130.2.1/6259,16/Dec/2017:18:04:19,GET /login.php HTTP/1.1,200
10.130.2.1/4156,16/Dec/2017:18:04:24,GET /img/ruet.png HTTP/1.1,200
10.130.2.1/6116,16/Dec/2017:18:04:33,GET /index.php HTTP/1.1,302
10.130.2.1/6910,16/Dec/2017:18:04:35,GET /login.php HTTP/1.1,200
10.131.0.1/201,16/Dec/2017:18:05:18,GET /home.php HTTP/1.1,302
10.131.0.1/700,16/Dec/2017:18:05:19,GET /login.php HTTP/1.1,200
10.130.2.1/3222,16/Dec/2017:18:33:44,GET / HTTP/1.1,302
10.130.2.1/1431,16/Dec/2017:18:33:45,GET /login.php HTTP/1.1,200
10.128.2.1/1756,16/Dec/2017:18:33:52,GET /css/bootstrap.min.css HTTP/1.1,200
10.128.2.1/8591,16/Dec/2017:18:55:26,GET / HTTP/1.1,302
10.131.0.1/2834,16/Dec/2017:18:55:26,GET /login.php HTTP/1.1,200
10.131.0.1/6065,16/Dec/2017:18:55:29,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.128.2.1/9534,16/Dec/2017:19:11:54,POST /process.php HTTP/1.1,302
10.131.0.1/9320,16/Dec/2017:19:11:55,GET /home.php HTTP/1.1,200
10.131.0.1/2054,16/Dec/2017:19:12:05,GET /archive.php HTTP/1.1,200
10.131.0.1/2424,16/Dec/2017:19:12:13,GET /allsubmission.php HTTP/1.1,200
10.130.2.1/9383,16/Dec/2017:19:13:09,GET /archive.php HTTP/1.1,200
10.130.2.1/7046,16/Dec/2017:19:13:12,GET /archive.php?page=2 HTTP/1.1,200
10.130.2.1/2936,16/Dec/2017:19:13:28,GET /home.php HTTP/1.1,200
10.131.0.1/6884,16/Dec/2017:19:34:02,GET / HTTP/1.1,302
10.128.2.1/6555,16/Dec/2017:19:34:03,GET /login.php HTTP/1.1,200
10.131.0.1/5905,16/Dec/2017:20:16:50,GET / HTTP/1.1,302
10.128.2.1/409,16/Dec/2017:20:16:50,GET /login.php HTTP/1.1,200
10.128.2.1/8982,16/Dec/2017:21:37:33,GET / HTTP/1.1,302
10.128.2.1/4525,16/Dec/2017:21:37:34,GET /login.php HTTP/1.1,200
10.130.2.1/1100,16/Dec/2017:22:25:56,GET /robots.txt HTTP/1.1,404
10.130.2.1/6267,16/Dec/2017:22:25:56,GET /contest.php HTTP/1.1,302
10.128.2.1/4584,16/Dec/2017:23:03:27,GET /robots.txt HTTP/1.1,404
10.128.2.1/6092,16/Dec/2017:23:03:27,GET / HTTP/1.1,302
10.128.2.1/7200,16/Dec/2017:23:03:28,GET /login.php HTTP/1.1,200
10.128.2.1/5228,16/Dec/2017:23:04:26,GET / HTTP/1.1,302
10.130.2.1/7526,16/Dec/2017:23:04:26,GET /login.php HTTP/1.1,200
10.130.2.1/2374,17/Dec/2017:00:31:58,GET / HTTP/1.1,302
10.130.2.1/2662,17/Dec/2017:00:31:58,GET /login.php HTTP/1.1,200
10.131.0.1/2399,17/Dec/2017:01:24:28,GET / HTTP/1.1,302
10.131.0.1/528,17/Dec/2017:01:24:29,GET /login.php HTTP/1.1,200
10.128.2.1/8026,17/Dec/2017:02:50:03,GET / HTTP/1.1,302
10.128.2.1/9479,17/Dec/2017:02:50:04,GET /login.php HTTP/1.1,200
10.128.2.1/1994,17/Dec/2017:02:53:39,GET / HTTP/1.1,302
10.128.2.1/7356,17/Dec/2017:02:53:40,GET /login.php HTTP/1.1,200
10.128.2.1/7824,17/Dec/2017:03:51:58,GET / HTTP/1.1,302
10.128.2.1/3392,17/Dec/2017:03:51:59,GET /login.php HTTP/1.1,200
10.131.0.1/7927,17/Dec/2017:04:59:28,GET / HTTP/1.1,302
10.131.0.1/1922,17/Dec/2017:04:59:29,GET /login.php HTTP/1.1,200
10.131.0.1/9407,17/Dec/2017:04:59:30,GET /css/bootstrap.min.css HTTP/1.1,200
10.131.0.1/6878,17/Dec/2017:04:59:30,GET /css/font-awesome.min.css HTTP/1.1,200
10.130.2.1/1371,17/Dec/2017:04:59:30,GET /css/normalize.css HTTP/1.1,200
10.131.0.1/3720,17/Dec/2017:04:59:30,GET /css/main.css HTTP/1.1,200
10.128.2.1/4651,17/Dec/2017:04:59:30,GET /css/style.css HTTP/1.1,200
10.131.0.1/7655,17/Dec/2017:04:59:30,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1/9850,17/Dec/2017:04:59:30,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.131.0.1/7096,17/Dec/2017:04:59:30,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.130.2.1/2894,17/Dec/2017:04:59:31,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.128.2.1/5943,17/Dec/2017:07:31:10,GET / HTTP/1.1,302
10.128.2.1/9970,17/Dec/2017:07:31:11,GET /login.php HTTP/1.1,200
10.130.2.1/2153,17/Dec/2017:08:02:38,GET / HTTP/1.1,302
10.128.2.1/1142,17/Dec/2017:08:02:39,GET /login.php HTTP/1.1,200
10.130.2.1/8528,17/Dec/2017:09:05:36,GET / HTTP/1.1,302
10.130.2.1/8438,17/Dec/2017:09:05:37,GET /login.php HTTP/1.1,200
10.131.0.1/3261,17/Dec/2017:10:23:28,GET /login.php HTTP/1.1,200
10.130.2.1/5824,17/Dec/2017:10:23:32,GET /login.php HTTP/1.1,200
10.131.0.1/7430,17/Dec/2017:12:13:35,GET /robots.txt HTTP/1.1,404
10.131.0.1/372,17/Dec/2017:12:13:39,GET /login.php HTTP/1.1,200
10.130.2.1/1207,17/Dec/2017:12:40:44,GET /robots.txt HTTP/1.1,404
10.131.0.1/536,17/Dec/2017:12:41:14,GET / HTTP/1.1,302
10.130.2.1/3495,17/Dec/2017:12:41:42,GET /login.php HTTP/1.1,200
10.128.2.1/7819,17/Dec/2017:16:38:32,GET /css/bootstrap.min.css HTTP/1.1,200
10.131.0.1/9816,17/Dec/2017:16:38:33,GET /css/font-awesome.min.css HTTP/1.1,200
10.131.0.1/6713,17/Dec/2017:16:38:33,GET /css/normalize.css HTTP/1.1,200
10.131.0.1/8964,17/Dec/2017:16:38:34,GET /css/main.css HTTP/1.1,200
10.131.0.1/3668,17/Dec/2017:16:38:34,GET /css/style.css HTTP/1.1,200
10.131.0.1/9436,17/Dec/2017:16:38:35,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/588,17/Dec/2017:16:38:36,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.128.2.1/927,17/Dec/2017:16:38:37,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.130.2.1/2215,17/Dec/2017:16:38:48,GET /robots.txt HTTP/1.1,404
10.130.2.1/8631,17/Dec/2017:18:41:40,GET /home.php HTTP/1.1,302
10.131.0.1/3258,17/Dec/2017:18:41:41,GET /login.php HTTP/1.1,200
10.130.2.1/5950,17/Dec/2017:18:41:42,GET /css/font-awesome.min.css HTTP/1.1,200
10.131.0.1/7713,17/Dec/2017:18:41:42,GET /css/bootstrap.min.css HTTP/1.1,200
10.130.2.1/2930,17/Dec/2017:18:41:42,GET /css/normalize.css HTTP/1.1,200
10.130.2.1/568,17/Dec/2017:18:41:42,GET /img/ruet.png HTTP/1.1,200
10.130.2.1/7599,17/Dec/2017:18:41:42,GET /css/main.css HTTP/1.1,200
10.131.0.1/1175,17/Dec/2017:18:41:42,GET /css/style.css HTTP/1.1,200
10.128.2.1/8949,17/Dec/2017:18:41:42,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1/6254,17/Dec/2017:18:41:43,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.130.2.1/9030,17/Dec/2017:18:41:43,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.131.0.1/6068,17/Dec/2017:18:41:45,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.131.0.1/4159,17/Dec/2017:18:41:56,GET /login.php HTTP/1.1,200
10.131.0.1/1045,17/Dec/2017:18:42:00,GET /login.php HTTP/1.1,200
10.131.0.1/312,17/Dec/2017:18:42:09,POST /process.php HTTP/1.1,302
10.131.0.1/5511,17/Dec/2017:18:42:10,GET /login.php?value=fail HTTP/1.1,200
10.131.0.1/1130,17/Dec/2017:18:42:21,GET /sign.php HTTP/1.1,200
10.128.2.1/8224,17/Dec/2017:18:42:55,POST /action.php HTTP/1.1,302
10.128.2.1/6544,17/Dec/2017:18:42:57,GET /login.php HTTP/1.1,200
10.128.2.1/1092,17/Dec/2017:18:43:07,POST /process.php HTTP/1.1,302
10.130.2.1/9028,17/Dec/2017:18:43:07,GET /process.php HTTP/1.0,302
10.128.2.1/8813,17/Dec/2017:18:43:07,GET /home.php HTTP/1.1,200
10.128.2.1/9376,17/Dec/2017:18:43:08,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200
10.130.2.1/9151,17/Dec/2017:18:43:08,GET /js/vendor/moment.min.js HTTP/1.1,200
10.128.2.1/404,17/Dec/2017:18:43:27,GET /login.php HTTP/1.1,302
10.128.2.1/4945,17/Dec/2017:18:43:27,GET /home.php HTTP/1.1,200
10.128.2.1/3496,17/Dec/2017:18:43:53,GET /archive.php HTTP/1.1,200
10.131.0.1/3234,17/Dec/2017:18:44:51,GET /allsubmission.php HTTP/1.1,200
10.130.2.1/9934,17/Dec/2017:18:47:18,GET /home.php HTTP/1.1,302
10.130.2.1/9787,17/Dec/2017:18:47:19,GET /login.php HTTP/1.1,200
10.130.2.1/3287,17/Dec/2017:18:47:19,GET /css/bootstrap.min.css HTTP/1.1,200
10.130.2.1/1265,17/Dec/2017:18:47:20,GET /css/font-awesome.min.css HTTP/1.1,200
10.128.2.1/3962,17/Dec/2017:18:47:20,GET /css/normalize.css HTTP/1.1,200
10.130.2.1/3443,17/Dec/2017:18:47:20,GET /css/main.css HTTP/1.1,200
10.128.2.1/8590,17/Dec/2017:18:47:20,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1/8676,17/Dec/2017:18:47:20,GET /css/style.css HTTP/1.1,200
10.130.2.1/7111,17/Dec/2017:18:47:20,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.128.2.1/6847,17/Dec/2017:18:47:20,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.128.2.1/8556,17/Dec/2017:20:33:37,GET / HTTP/1.1,302
10.130.2.1/5503,17/Dec/2017:20:33:37,GET /login.php HTTP/1.1,200
10.128.2.1/6898,17/Dec/2017:20:33:37,GET /css/bootstrap.min.css HTTP/1.1,200
10.131.0.1/5190,17/Dec/2017:20:33:37,GET /css/font-awesome.min.css HTTP/1.1,200
10.128.2.1/4161,17/Dec/2017:20:33:37,GET /css/main.css HTTP/1.1,200
10.128.2.1/3124,17/Dec/2017:20:33:38,GET /css/normalize.css HTTP/1.1,200
10.131.0.1/5304,17/Dec/2017:20:33:38,GET /css/style.css HTTP/1.1,200
10.128.2.1/6667,17/Dec/2017:20:33:38,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1/6098,17/Dec/2017:20:33:38,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.131.0.1/1213,17/Dec/2017:20:33:38,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.130.2.1/7345,17/Dec/2017:20:33:40,GET /fonts/fontawesome-webfont.eot?v=4.6.3 HTTP/1.1,200
10.130.2.1/7469,18/Dec/2017:04:39:08,GET /details.php?name=Chessboard&cod=7 HTTP/1.1,302
10.131.0.1/3488,18/Dec/2017:04:39:08,GET /login.php HTTP/1.1,200
10.130.2.1/3069,18/Dec/2017:04:39:09,GET /css/font-awesome.min.css HTTP/1.1,200
10.131.0.1/2471,18/Dec/2017:04:39:09,GET /css/bootstrap.min.css HTTP/1.1,200
10.131.0.1/3125,18/Dec/2017:04:39:09,GET /css/normalize.css HTTP/1.1,200
10.128.2.1/3974,18/Dec/2017:04:39:09,GET /css/main.css HTTP/1.1,200
10.128.2.1/1718,18/Dec/2017:04:39:09,GET /css/style.css HTTP/1.1,200
10.131.0.1/1637,18/Dec/2017:04:39:09,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1/8522,18/Dec/2017:04:39:10,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.128.2.1/9237,18/Dec/2017:04:39:10,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.131.0.1/4867,18/Dec/2017:04:39:13,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.128.2.1/889,18/Dec/2017:04:39:16,GET /img/ruet.png HTTP/1.1,200
10.131.0.1/2849,18/Dec/2017:04:39:18,GET /details.php?name=Chessboard&cod=7 HTTP/1.1,302
10.130.2.1/8969,18/Dec/2017:04:39:18,GET /login.php HTTP/1.1,200
10.131.0.1/1284,18/Dec/2017:08:14:12,GET /robots.txt HTTP/1.1,404
10.128.2.1/2243,18/Dec/2017:08:14:13,GET / HTTP/1.1,302
10.128.2.1/914,18/Dec/2017:08:14:13,GET /login.php HTTP/1.1,200
10.128.2.1/7136,18/Dec/2017:08:19:07,GET / HTTP/1.1,302
10.130.2.1/6945,18/Dec/2017:08:19:08,GET /login.php HTTP/1.1,200
10.131.0.1/8568,18/Dec/2017:08:19:50,POST /process.php HTTP/1.1,302
10.131.0.1/634,18/Dec/2017:08:19:50,GET /home.php HTTP/1.1,200
10.128.2.1/8951,18/Dec/2017:08:50:21,GET /home.php HTTP/1.1,302
10.130.2.1/7290,18/Dec/2017:08:50:21,GET /login.php HTTP/1.1,200
10.128.2.1/1270,18/Dec/2017:08:50:21,GET /css/font-awesome.min.css HTTP/1.1,200
10.130.2.1/8513,18/Dec/2017:08:50:21,GET /css/normalize.css HTTP/1.1,200
10.130.2.1/3221,18/Dec/2017:08:50:21,GET /css/bootstrap.min.css HTTP/1.1,200
10.128.2.1/3065,18/Dec/2017:08:50:21,GET /css/main.css HTTP/1.1,200
10.130.2.1/1539,18/Dec/2017:08:50:21,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1/8820,18/Dec/2017:08:50:21,GET /css/style.css HTTP/1.1,200
10.130.2.1/7425,18/Dec/2017:08:50:21,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.128.2.1/2402,18/Dec/2017:08:50:21,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.130.2.1/6530,18/Dec/2017:08:50:23,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.130.2.1/1278,18/Dec/2017:08:50:27,POST /process.php HTTP/1.1,302
10.130.2.1/2876,18/Dec/2017:08:50:27,GET /home.php HTTP/1.1,200
10.128.2.1/1437,18/Dec/2017:08:50:27,GET /js/vendor/moment.min.js HTTP/1.1,200
10.130.2.1/7882,18/Dec/2017:08:50:27,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200
chmod:/6602,annot,'error.txt':,No
rm:/48,annot,'*.o':,No
10.130.2.1/1022,18/Dec/2017:08:50:48,POST /compile.php HTTP/1.1,200
10.128.2.1/8081,18/Dec/2017:08:51:44,GET /contest.php HTTP/1.1,200
10.128.2.1/7181,18/Dec/2017:08:51:46,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.128.2.1/4321,18/Dec/2017:08:51:54,GET /details.php?id=46 HTTP/1.1,200
10.128.2.1/5991,18/Dec/2017:08:52:14,GET /contest.php HTTP/1.1,200
10.131.0.1/3126,18/Dec/2017:09:20:30,GET /compiler.php HTTP/1.1,200
10.131.0.1/135,18/Dec/2017:11:23:56,GET /login.php HTTP/1.1,200
10.131.0.1/1794,18/Dec/2017:11:23:57,GET /css/normalize.css HTTP/1.1,200
10.130.2.1/6336,18/Dec/2017:11:23:57,GET /css/bootstrap.min.css HTTP/1.1,200
10.130.2.1/6810,18/Dec/2017:11:23:57,GET /css/style.css HTTP/1.1,200
10.131.0.1/2903,18/Dec/2017:11:23:57,GET /css/main.css HTTP/1.1,200
10.130.2.1/8900,18/Dec/2017:11:23:57,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.131.0.1/6047,18/Dec/2017:11:23:57,GET /css/font-awesome.min.css HTTP/1.1,200
10.128.2.1/1458,18/Dec/2017:11:23:57,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1/3411,18/Dec/2017:11:23:57,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.131.0.1/221,18/Dec/2017:11:23:58,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.130.2.1/552,18/Dec/2017:11:23:59,GET /img/ruet.png HTTP/1.1,200
10.128.2.1/2518,18/Dec/2017:11:57:31,GET /home.php HTTP/1.1,302
10.128.2.1/3980,18/Dec/2017:11:57:32,GET /login.php HTTP/1.1,200
10.128.2.1/2397,18/Dec/2017:11:57:32,GET /css/bootstrap.min.css HTTP/1.1,200
10.130.2.1/3879,18/Dec/2017:11:57:32,GET /css/font-awesome.min.css HTTP/1.1,200
10.131.0.1/383,18/Dec/2017:11:57:33,GET /css/main.css HTTP/1.1,200
10.128.2.1/6307,18/Dec/2017:11:57:33,GET /css/normalize.css HTTP/1.1,200
10.131.0.1/1746,18/Dec/2017:11:57:33,GET /css/style.css HTTP/1.1,200
10.128.2.1/8822,18/Dec/2017:11:57:33,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1/3820,18/Dec/2017:11:57:33,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.131.0.1/6240,18/Dec/2017:11:57:33,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.128.2.1/7639,18/Dec/2017:11:57:36,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.128.2.1/408,18/Dec/2017:11:57:37,GET /img/ruet.png HTTP/1.1,200
10.128.2.1/1651,18/Dec/2017:11:57:51,POST /process.php HTTP/1.1,302
10.128.2.1/5338,18/Dec/2017:11:57:52,GET /login.php?value=fail HTTP/1.1,200
10.128.2.1/8573,18/Dec/2017:11:57:55,GET /sign.php HTTP/1.1,200
10.130.2.1/5931,18/Dec/2017:11:58:17,POST /action.php HTTP/1.1,302
10.130.2.1/7419,18/Dec/2017:11:58:18,GET /sign.php?value=fail HTTP/1.1,200
10.130.2.1/9578,18/Dec/2017:11:58:39,POST /action.php HTTP/1.1,302
10.130.2.1/5569,18/Dec/2017:11:58:41,GET /login.php HTTP/1.1,200
10.130.2.1/6492,18/Dec/2017:11:58:54,POST /process.php HTTP/1.1,302
10.130.2.1/4022,18/Dec/2017:11:58:54,GET /home.php HTTP/1.1,200
10.130.2.1/512,18/Dec/2017:11:58:54,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200
10.130.2.1/8544,18/Dec/2017:11:58:55,GET /js/vendor/moment.min.js HTTP/1.1,200
10.131.0.1/7456,18/Dec/2017:12:00:12,GET /archive.php HTTP/1.1,200
10.131.0.1/4592,18/Dec/2017:12:00:17,GET /description.php?id=55 HTTP/1.1,200
10.128.2.1/4402,18/Dec/2017:12:00:17,GET /description.php HTTP/1.0,302
10.131.0.1/8560,18/Dec/2017:12:00:25,GET /submit.php?id=55 HTTP/1.1,200
chmod:/9297,annot,'error.txt':,No
10.128.2.1/1086,18/Dec/2017:12:00:40,GET /pcompile.php HTTP/1.0,200
rm:/9765,annot,'*.o':,No
10.131.0.1/5302,18/Dec/2017:12:00:39,POST /pcompile.php HTTP/1.1,200
10.131.0.1/4565,18/Dec/2017:12:00:54,POST /allsubmission.php HTTP/1.1,200
10.128.2.1/634,18/Dec/2017:12:01:49,GET /submit.php?id=55 HTTP/1.1,200
chmod:/8403,annot,'error.txt':,No
rm:/8516,annot,'*.o':,No
10.128.2.1/1498,18/Dec/2017:12:01:55,POST /pcompile.php HTTP/1.1,200
10.128.2.1/4782,18/Dec/2017:12:02:08,POST /allsubmission.php HTTP/1.1,200
10.131.0.1/3878,18/Dec/2017:13:59:29,GET /home.php HTTP/1.1,302
10.131.0.1/4511,18/Dec/2017:13:59:29,GET /login.php HTTP/1.1,200
10.131.0.1/907,18/Dec/2017:13:59:31,GET /css/bootstrap.min.css HTTP/1.1,200
10.131.0.1/9836,18/Dec/2017:13:59:31,GET /css/font-awesome.min.css HTTP/1.1,200
10.130.2.1/8381,18/Dec/2017:13:59:31,GET /css/style.css HTTP/1.1,200
10.128.2.1/5116,18/Dec/2017:13:59:31,GET /css/main.css HTTP/1.1,200
10.131.0.1/1622,18/Dec/2017:13:59:31,GET /css/normalize.css HTTP/1.1,200
10.130.2.1/8025,18/Dec/2017:13:59:31,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1/416,18/Dec/2017:13:59:32,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.130.2.1/9360,18/Dec/2017:13:59:33,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.131.0.1/1011,18/Dec/2017:13:59:37,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.131.0.1/8826,18/Dec/2017:13:59:38,GET /img/ruet.png HTTP/1.1,200
10.131.0.1/1861,18/Dec/2017:13:59:50,GET /sign.php HTTP/1.1,200
10.131.0.1/9476,18/Dec/2017:13:59:54,GET /login.php HTTP/1.1,200
10.131.0.1/5128,18/Dec/2017:14:02:15,GET /login.php HTTP/1.1,200
10.131.0.1/682,18/Dec/2017:14:02:21,GET /login.php HTTP/1.1,200
10.131.0.1/7953,18/Dec/2017:14:02:23,GET /login.php HTTP/1.1,200
10.131.0.1/9724,18/Dec/2017:14:02:32,GET /login.php HTTP/1.1,200
10.131.0.1/1631,18/Dec/2017:14:02:33,GET /favicon.ico HTTP/1.1,404
10.131.0.1/1191,18/Dec/2017:14:05:51,GET /home.php HTTP/1.1,302
10.131.0.1/2429,18/Dec/2017:14:05:52,GET /login.php HTTP/1.1,200
10.128.2.1/4440,18/Dec/2017:14:07:32,GET /home.php HTTP/1.1,302
10.128.2.1/3961,18/Dec/2017:14:07:32,GET /login.php HTTP/1.1,200
10.130.2.1/5970,18/Dec/2017:18:57:07,GET / HTTP/1.1,302
10.130.2.1/7957,18/Dec/2017:18:57:07,GET /login.php HTTP/1.1,200
10.130.2.1/1511,18/Dec/2017:18:57:07,GET /css/font-awesome.min.css HTTP/1.1,200
10.130.2.1/2864,18/Dec/2017:18:57:07,GET /css/bootstrap.min.css HTTP/1.1,200
10.130.2.1/5336,18/Dec/2017:18:57:08,GET /css/main.css HTTP/1.1,200
10.131.0.1/2768,18/Dec/2017:18:57:08,GET /css/normalize.css HTTP/1.1,200
10.128.2.1/5556,18/Dec/2017:18:57:08,GET /css/style.css HTTP/1.1,200
10.131.0.1/7161,18/Dec/2017:18:57:08,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1/3903,18/Dec/2017:18:57:08,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.131.0.1/9684,18/Dec/2017:18:57:08,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.130.2.1/7793,18/Dec/2017:18:57:12,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.130.2.1/2878,18/Dec/2017:18:57:14,GET /img/ruet.png HTTP/1.1,200
